source_id,ra,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,dr2_radial_velocity,dr2_radial_velocity_error,l,b,ecl_lon
5970615530662490240,254.59169867699802,-37.73538734272296,0.7317553,4.940121776431911,1.048837,-10.957069672977337,2.337922,-16.701128696227727,1.3553872,1.137702,144.8709,20.496765,5.8052793,21.782993,17.705488,19.405806,1.3715378,,,347.1635116920876,3.110744337379777,257.43766417992384
5970615633734167168,254.55785427669713,-37.7351137112051,0.83788365,14.958062221877476,1.4085675,-12.254061333256145,2.2492466,-0.39348492728021833,1.4494917,1.9164833,64.58262,20.377459,5.168944,21.008562,33.153553,18.625536,2.5189285,,,347.14711719092844,3.1319220930555787,257.41009414119816
5970584121532330368,254.24597523099524,-38.02759950431198,0.5579174,4.803217117584096,1.0216656,-9.379367125293422,1.3771825,-4.49967391401441,0.91746765,1.1233722,113.08894,20.53206,,,,,,,,346.7644212365189,3.1431180963163463,257.1902369269926
5970615668118693376,254.5389115646965,-37.74013783316966,0.7932787,6.648400049692489,1.1451925,-29.5311265695602,1.4889898,18.078070694200875,1.1888254,2.452322,61.543373,19.52939,8.057493,19.83156,31.535942,17.800526,2.6180215,,,347.1338691005539,3.1405629791306886,257.3952515481629
5970615702460633984,254.54688787925028,-37.72180822108333,0.7521691,7.238874421773818,1.4485013,10.099852444296774,1.8877023,-7.516423481291614,1.4890646,1.8365387,120.18032,20.088058,15.634508,20.46069,34.995083,18.497087,2.3367548,,,347.1521900709881,3.1469756449938813,257.3996599643958
5970488056002963840,253.93178336390244,-38.22131595916961,0.64198905,7.371907449571204,1.4518601,13.410523390552108,2.3503518,5.875910721162869,1.3077431,1.5304937,72.72085,20.227146,,,,,,,,346.45833272017774,3.215331511647674,256.9582424230032
5970525027054171008,254.4050483359939,-38.37897685806216,0.063555524,8.118494175078009,0.13204865,-30.746530562456837,0.13137038,-16.74880894647343,0.09747127,1.0626805,585.8262,17.33844,22.416132,18.386532,104.766655,15.965324,1.7671368,,,346.5668055513474,2.826660048727877,257.3597681353985
5970525061418951168,254.40380977294626,-38.36781586649957,1.1647838,14.205994797642795,2.5207887,23.39609293013007,2.7399855,-14.211596816648669,1.6550558,1.4541355,68.04436,20.482874,6.08008,21.19207,16.032827,18.6594,2.6347501,,,346.5749558304236,2.8343571605910016,257.3574793362735
5970615874282354176,254.61950104383897,-37.7122435899387,0.5088834,5.7872564077323245,0.8762422,-3.7197081340725084,1.1209117,-9.344206625486699,0.8760652,1.9710262,93.081604,20.066242,14.319255,20.632784,31.198908,18.52677,2.1681871,,,347.1953491065695,3.1078133826089345,257.4576712282993
5970615908642087168,254.62863155550244,-37.71761103935959,0.82542837,4.877663022814012,1.3524461,-4.572584486220592,2.0173278,-9.639950021555569,1.3472296,1.9612266,71.92784,20.238848,11.787074,20.83169,38.148624,18.842785,1.9428605,,,347.1956070436397,3.0988182552407286,257.46570859170924
5970525198857702784,254.3267294410502,-38.41921060751075,0.8006245,4.9319063826466545,1.6872613,0.2707589884121768,1.7715272,-11.829487430899452,1.3378621,2.374448,84.16076,19.976776,14.755968,20.962421,51.21299,18.474888,1.9712327,,,346.4970433937173,2.8497095948902973,257.3010753009403
5970488330881002496,254.0038952456329,-38.18909474634354,0.73542285,5.270897503885791,1.748579,-12.227464772656159,2.2614024,-4.361356393700689,1.4294498,1.0200614,104.12459,20.702293,,,,,,,,346.5190034752306,3.1912536006592407,257.01284831021076
5970584435111845632,254.24106096318204,-37.994737322642415,0.8051606,8.322071553726524,1.4108055,-10.806287777095548,1.9599953,-2.5523983306832543,1.3763812,1.2483,99.51089,20.576471,7.1418376,21.111044,20.323004,19.055038,2.1524086,,,346.78775896879824,3.166610958199347,257.1824343477729
5970488468320067968,254.02830984523823,-38.17236050172173,0.7162687,5.106073952319695,1.4990729,-17.51996875799113,1.9402509,-15.781178594391479,1.284196,1.4447163,67.81243,20.311625,5.7531843,21.120367,22.537466,19.001572,1.751128,,,346.54409899018356,3.1867246799887416,257.03065796575396
5970584641269939968,254.14333326111876,-38.02623862805142,0.87810427,9.524443212101822,2.0205514,-8.839468777349433,2.2091022,-6.290220917503128,1.3452512,1.5329319,,,,,4.5544963,16.71662,,,,346.71502707769463,3.2072024637409595,257.1067885788591
5970616217849924864,254.5903036320095,-37.681781979547274,0.6616143,9.957185403356634,1.2450441,-14.866680321706701,1.4469182,-13.485149030682106,1.3152708,1.2591817,47.98478,20.174635,7.204325,20.764713,20.338917,18.350311,2.6802804,,,347.20497081601155,3.144817954394111,257.4304597652019
5970525920415463680,254.35948600058416,-38.34998498953491,0.9069095,6.729069054191111,2.0195293,-7.369231743824901,2.0868614,-13.352833602067667,1.6194423,1.957862,115.05324,20.61787,4.8520575,21.532625,19.709835,19.117538,1.9885684,,,346.5673057089613,2.872665641168853,257.319558696009
5970525954772410880,254.37726140493226,-38.34175420022006,0.5373086,6.355798583443408,1.1833835,-13.401416547120629,1.1234317,-6.556589784285081,1.0311817,1.2532215,71.745476,20.267876,11.546257,20.806173,31.891783,18.648705,2.3118858,,,346.58243921026934,2.866865158765804,257.33299142908794
5970584881788169344,254.10151319789006,-38.00674205171551,0.010966494,6.803765463601466,0.022076923,-43.329075517802295,0.024910772,-59.676239757453395,0.019901123,0.97747767,6282.724,13.962068,1396.5779,14.81721,2106.2632,13.049807,1.3051734,,,346.70970605109073,3.2451157059534625,257.0705707936791
5970585087915148544,254.1810373570634,-38.01175690397521,0.83518255,5.548082884657855,1.4497277,-8.83545765128572,2.0591407,-5.327283408997437,1.3980911,1.2264072,109.72794,20.52664,,,,,,,,346.7449144901363,3.193005757599395,257.13569621792385
5970526229650569472,254.3598271091253,-38.318048219397085,0.7496866,4.649647195223162,2.1546772,-5.114449922693224,1.9653331,-8.986538259599666,1.2783655,1.1048496,90.85808,20.636787,5.8483524,21.600206,12.221754,19.342548,1.6850666,,,346.5925146020197,2.892316281247608,257.3161435547738
5970585190987529472,254.17558971247144,-37.983345960876015,0.6013115,6.14303928333275,1.2564452,-11.116783295233178,1.3502227,7.672386799878485,1.0251207,1.3229877,114.54004,20.161066,7.8888817,21.007563,31.24698,18.85083,1.7396008,,,346.76448714287056,3.2140703890563507,257.127963910785
5970585190987637760,254.18040287846986,-37.9705240192262,0.4260253,6.546078768266878,0.91955966,-10.50175305074741,0.947553,-8.203495769335373,0.757609,1.9879624,182.64413,19.72549,,,,,,,,346.77689834367027,3.2190947133202163,257.1303774985429
5970616801967757056,254.4202010122406,-37.76591797261334,1.3036338,6.695531834821475,1.9874918,2.1008100741704054,2.7089593,-20.534439125082805,2.1059005,1.3313378,57.655396,20.662363,4.399344,20.365688,14.97213,18.916496,3.0547426,,,347.0552939149305,3.1981737917425175,257.3016168895983
5970526710681483392,254.46103954483223,-38.32772493254675,0.08853889,4.824071502049394,0.16850744,-13.622786741453952,0.19664335,-19.49782403520819,0.15139349,0.9187238,850.0591,18.204395,19.327417,19.982174,156.7162,16.91349,1.5232531,,,346.63432718175596,2.8240909266053222,257.39917623336027
5970526779401093760,254.44447361853457,-38.32272973485897,0.5368998,6.978771360320675,1.0622181,-8.78440368245348,1.183558,-4.881325616891225,0.8435477,1.3899813,135.3049,20.155565,11.963079,20.90063,27.133417,18.913712,1.6862801,,,346.63016628129964,2.83737918508816,257.3851945130962
5970585603342689792,254.17490520955377,-37.93014413967615,0.86721903,6.61406833346163,1.9002461,-7.863387720330772,2.054815,6.359790683340385,1.5035442,1.4470726,86.98104,20.396402,,,,,,,,346.80582082298463,3.247651317387826,257.1212099104051
5970585740748811520,254.35349375794718,-38.0798188974817,0.5149744,7.9472233784140975,0.97943217,-17.12914456506181,1.2336161,-1.7520993023375155,0.9162009,1.3952441,90.97211,20.275969,4.9713483,21.366507,37.308266,18.398806,2.6374092,,,346.7762396023129,3.0443479976120518,257.28350837868135
5970527054340124672,254.50496195646866,-38.29573316886988,0.67067724,6.553092710407648,1.5307698,-12.54949860907871,1.5162883,-7.082597929006094,1.0673383,1.2052605,131.6583,20.144892,6.0142894,21.358028,16.72069,18.667526,1.8784387,,,346.6808588032877,2.8169306067318507,257.43106214776043
5970527088643817472,254.463484548339,-38.31133770799503,0.91556406,7.1591768726812575,1.7705846,-13.534236386572672,1.563844,-12.946990520786787,1.5598891,1.253292,102.10618,20.587534,,,,,,,,346.6483806054364,2.832762895879669,257.3992737759794
5970527123059271552,254.46726818948648,-38.301435342685416,0.39505237,5.555968050946723,0.8142661,-11.267936161752552,0.84696275,-4.07387021163727,0.64436996,1.6276867,150.5546,19.901567,10.368923,20.836187,33.533638,18.623135,1.6730566,,,346.6579981566856,2.8365840254763417,257.40120009968945
5970585912553097088,254.32677649242217,-38.07484744661041,0.77110374,5.678100672940999,1.727876,-10.33774445615996,2.5909865,-8.875434073656717,1.4350479,1.0401342,101.58679,20.74971,4.547717,21.655893,8.712317,20.05436,1.1134136,,,346.7670405965848,3.063909394206841,257.2612631345192
5970586015627031936,254.3310916513686,-38.05741911484646,0.9521048,6.299512544298372,2.2396207,-14.649913322049958,2.1143413,4.86461806609416,1.4757832,1.5750501,76.4323,20.42144,11.053527,20.819548,43.69463,18.599619,2.756532,,,346.7828232380931,3.0720892660852637,257.2627505902459
5970586015627122176,254.33785932381343,-38.04741825511375,0.6997319,6.042425329668716,1.30095,-13.860161719045688,2.280282,-3.0337351802321204,1.2888162,1.1365824,106.379005,20.50963,6.544249,21.637924,16.031788,19.389202,1.4378984,,,346.79398508611536,3.0741358781467047,257.2670867161864
5970586118706481792,254.34356219098,-38.0333402938305,0.5572765,4.8790507729609605,1.0920591,-10.248205877729527,1.8461455,-3.734597365139421,1.1461426,1.3245271,94.71081,20.378126,3.489331,21.426659,10.569774,19.098963,1.6434338,,,346.80782291815285,3.0793730645837263,257.2700895818261
5970527363521656576,254.4040374153632,-38.33659440660174,1.2219415,8.922325896426148,2.6597805,-16.924918176135364,2.7791755,-2.673866519234524,2.649492,1.1613345,61.46268,20.805258,5.021427,21.715572,8.246525,19.733465,1.4431865,,,346.59955693219507,2.8536207829106943,257.3540644783057
5970527466596280192,254.4021839151215,-38.30790755838768,0.6060351,6.771423710968673,1.2183722,-9.676095566216237,1.3339144,6.971548004100626,1.06233,2.245047,118.92892,19.771442,20.436178,20.444204,44.42186,18.220505,2.14652,,,346.6211545523565,2.8725880279677023,257.3492582225636
5970586256136940160,254.38929511912113,-38.04611918652268,0.77118295,12.184569244456364,1.6672564,-13.022610812537566,2.1522877,1.1516050278749592,1.3254896,2.5506132,68.469604,20.15922,,,,,,,,346.8202212365101,3.0432157278864325,257.3086703009902
5970555744682387968,254.98275781591045,-37.928610668733306,0.5944137,10.93472059628486,0.99778163,-10.760651320280816,1.4404043,-1.2404387934911831,0.91755074,1.618825,97.09835,20.233946,5.98304,20.935406,19.29908,18.735607,2.053288,,,347.20245322942526,2.7485027024525683,257.77724202357257
5970527500960712704,254.42322676539692,-38.31951167323298,1.0256938,6.916946665586017,1.4677867,-6.764101114816437,2.2357326,-8.81484107329644,1.5043776,1.4015855,85.08375,20.547522,5.07326,21.103344,19.938759,18.753963,2.6306622,,,346.6223235919406,2.8524410903018427,257.3676274512739
5970527810254105472,254.40497612581484,-38.27681664670822,0.9268185,6.646302770256467,1.8181074,-12.196428704901624,2.3079321,1.382537702754843,1.5846243,1.5614984,94.642975,20.468693,,,,,,,,346.6469073085785,2.8901925400624853,257.347936749525
5970586599734777856,254.39315129469458,-37.99966109068723,0.4569684,4.612810690570513,0.8928649,-2.6198848742158676,1.1502706,-23.66704541134885,0.7753902,1.0160536,161.98904,20.312847,9.086033,20.86165,14.127598,19.107637,1.714776,,,346.8585627575682,3.069705157579648,257.30645688181437
5970527844558584320,254.38481281203352,-38.272383232022776,0.7732667,5.738401248515293,1.962387,-6.26222321521043,1.9464936,-10.416323846061145,1.5744554,1.1793123,114.970024,20.661268,5.5224752,21.622322,19.356833,19.32973,1.7341784,,,346.64053416680997,2.905348614008895,257.3310992470154
5970586805899380224,254.3002994597247,-38.02844727472067,1.0820978,4.714924926118179,1.5327578,-9.592876265096804,2.2806826,-4.433199302718527,1.2501501,0.9827019,107.588394,20.43973,6.332836,20.998688,927.389,19.328396,1.604907,,,346.7904320741012,3.109099016592146,257.23441795978397
5970586840294247552,254.30526716242116,-38.02973454502249,0.040480014,6.620764217179317,0.08193173,-20.638809072338496,0.09098763,-73.4957935865467,0.068919025,1.0827322,1400.6428,16.89711,92.92735,18.339205,431.53345,15.709193,1.4492695,,,346.79186107000817,3.105234693406548,257.23859801574696
5970556260078739072,254.91255526151917,-37.927563995106745,0.5790188,5.433732394057306,1.1350446,-13.484656110029114,1.7600805,-5.5514286514711415,0.9232376,1.1893144,132.6708,20.308731,16.698406,20.213343,18.858057,18.825758,2.441504,,,347.1691013879639,2.7927485192196015,257.7200932473253
5970556290119613568,254.90090313066764,-37.925952342560244,0.013356472,4.668493787081668,0.023983642,-28.62553107246096,0.03000926,-47.251513965156036,0.021567551,1.0293396,3303.8647,14.835222,446.45248,15.741948,828.65283,13.870553,1.3380942,,,347.1646952550773,2.8009769574427588,257.7104479169975
5970586874663462016,254.33298980792216,-38.03804553444132,0.63362145,7.219156000074762,1.3404585,6.817507647655141,1.4842257,9.949586932273732,0.98560905,1.6483898,82.98167,20.213245,6.2691636,20.170336,18.808111,17.614447,5.3647733,,,346.7989468946598,3.0829680089937743,257.26205373570633
5970586943332559488,254.3236738413665,-38.011690587850325,0.5128963,4.539824076296619,0.9727536,-15.134689911044394,1.6781175,4.633535017780428,1.0667664,1.1056647,117.38356,20.40174,8.502393,20.783037,237.12578,18.463572,3.0193183,,,346.815043199684,3.1051062544323003,257.2514506230086
5970556294495641088,254.8931300278537,-37.91737382595243,0.795118,4.741044326662644,1.4904343,-10.956893670217328,1.9103782,7.3119171521708735,1.3814372,2.5257084,85.42782,20.098513,8.577497,21.071663,12.089758,18.783398,1.7093188,,,347.16766755617107,2.8110951013084593,257.7031787265314
5970528256931046400,254.40917208063186,-38.24509180237081,0.9173989,5.48935490053938,2.4571836,-0.6293975889946672,2.524579,-12.316860857484087,1.6297399,1.2704833,53.582897,20.676044,3.0375144,21.780092,5.1217747,19.166483,1.9529147,,,346.67384523876825,2.907325089871786,257.3476815754329
5970528325594999424,254.44905560195826,-38.24306329898838,1.0493847,7.587106412803051,3.053212,-11.786603260480321,2.1982641,3.4958692435997016,1.8430221,1.3604531,88.39432,20.539124,,,40.61226,19.140587,,,,346.69492007552617,2.8840382419184754,257.37975191517637
5970587080812973568,254.27892076918928,-38.01058718343705,0.88171965,14.048381590770285,1.4453816,-16.875624119909272,2.5407305,0.25166578336919954,1.6099364,1.0679482,62.329998,20.656048,6.2371016,21.498386,22.50911,19.222555,1.9100295,,,346.7939369299984,3.1333970287093833,257.2150011015707
5970556466228223744,254.9341602911677,-37.88773119286602,0.43786407,4.634119028748503,1.0274763,-14.230959631038738,1.0180476,-10.391992774603828,0.71694785,1.8195021,146.80077,19.633965,9.375135,20.30069,17.89461,18.348614,1.7676021,,,347.2110205456853,2.8038932378633357,257.7332265512528
5970556500596809472,254.97387761205587,-37.9170505673291,1.1829817,4.501545354286743,1.9471866,-9.638615702590508,2.4896157,-10.071081866272777,1.8427196,1.1305007,87.60708,20.68748,5.510439,21.409597,10.602444,19.481455,1.6511946,,,347.20724683594113,2.7611431586545665,257.7687484868223
5970528772271270528,254.25849938674696,-38.34134101114453,0.79038274,6.687240649769984,2.9762685,-13.312880383797449,2.3817031,-10.71077904748715,1.4821452,1.2495288,90.123695,20.678413,4.079323,21.339663,15.638108,19.546833,1.5879899,,,346.5247288044685,2.9400417687424025,257.2368409374668
5970556603680471808,254.97778670019676,-37.884877478369035,1.2028214,11.08445805952678,2.0020168,-15.060048372701836,2.557517,-12.383178035590067,1.9604639,1.2434552,65.595726,20.673178,2.2331543,21.609282,4.271644,19.671263,1.365414,,,347.2345183169971,2.7785392863164016,257.7683661020492
5970556638026542336,254.99471141163556,-37.89202228426094,0.6103641,7.672224744827451,0.9586743,-10.067151852979327,1.4964954,-7.219348083159227,1.0958422,1.2733754,88.2164,20.240467,5.707174,20.584469,14.774889,18.825386,2.0779734,,,347.2371232272622,2.7636164481115073,257.78291057372553
5970528909766034560,254.2790163332463,-38.327251429822184,0.74955016,8.232410901202197,1.6498599,-11.231013141121036,2.1759534,-6.149671016247065,1.3840966,0.9863044,64.71851,20.79158,,,8.420041,19.99,,,,346.54580234254144,2.9362216836792343,257.25180630241374
5970556638036021376,254.99559559063584,-37.88727865670703,0.5623601,6.594054422252253,0.974293,-10.21496243852669,1.2688231,-8.062376227162028,0.9201685,1.8306352,80.19428,19.958796,16.60205,20.33562,15.257119,18.667542,1.8952062,,,347.2412945832521,2.765989039014664,257.783105132156
5970528978485527680,254.26110947044452,-38.313851131816236,0.06664492,6.782563842164527,0.13268465,-4.410330095864132,0.1411588,-28.84118633175425,0.10342065,1.034073,885.13416,17.545338,63.25156,19.325924,353.76892,16.29337,1.4741986,,,346.54754304127283,2.955558632138876,257.235756172854
5970529047227488256,254.3237044487801,-38.33033834548642,0.71837074,6.278617584034848,1.8149024,18.4097410469105,1.576838,-14.040134114808286,1.0667324,1.0176562,54.54329,20.626282,9.121409,21.32718,30.113605,18.896854,2.450342,,,346.56522936513835,2.9068611465100798,257.2883300897975
5970529115868776704,254.31370422539635,-38.30958033751657,0.71539956,4.989311610726673,1.7893426,-7.295991326944477,2.0018384,-7.203766317486178,1.1590677,0.8893414,89.42387,20.716103,6.306612,21.489374,19.204573,19.61898,1.5120375,,,346.5766127353644,2.925919096814103,257.27783124604605
5970529287667448448,254.29249899005583,-38.31853018814092,0.74075013,4.561183902859055,2.096605,-16.854513014596005,1.6943412,-11.91680438516345,1.242383,1.0740825,98.48423,20.734066,8.201266,21.746536,8.396551,20.06439,1.0653964,,,346.55922989976267,2.93337255016083,257.26170563912285
5970556981628137344,254.96740907511577,-37.852443545699025,1.0461242,5.656599581581463,1.2255733,-29.491785546640344,1.8104383,23.900757335268402,1.3268714,1.3390737,32.642323,20.124043,,,,,,,,347.25503839966876,2.8049778747222036,257.7563432484304
5970556981633893120,254.9575685914542,-37.85682060149099,0.815935,6.704484229398571,1.1435724,-18.032506283096634,1.7399503,9.605196642358525,1.3583102,2.330263,113.1519,19.897223,13.308206,19.976385,40.78952,18.23681,2.6167903,,,347.24679300585336,2.8083990108222068,257.7488279066319
5970559421165213824,254.73975637674198,-38.07481480652741,0.82523924,7.7463026485252735,1.4092865,6.9303366761006275,1.5372996,-10.856184950253986,1.1091669,1.7487371,71.80158,19.983826,3.9179635,20.782415,20.539295,18.479593,2.0298662,,,346.9689555740146,2.8089046999719485,257.5962737602386
5970559764815712000,254.71199243974178,-38.02795321671414,0.013007992,4.937877904473639,0.022625035,48.37475944714142,0.029080432,12.379012865072557,0.022352582,1.052615,4538.254,14.5210705,858.8618,15.357656,1885.2075,13.626012,1.2955307,,,346.99228580573316,2.855067734759408,257.5684684959105
5970559970974075776,254.78330053159183,-38.027422250942536,0.054354854,6.820696777260978,0.095712885,-29.06153823651273,0.12630509,-30.925030838626643,0.091013774,1.0292834,1087.6694,17.584944,27.332935,19.181557,67.83224,16.261974,1.590294,,,347.027475223159,2.811248594677012,257.626283801656
5970560074054070144,254.72591033261847,-38.02342886912539,0.7862269,5.660017101060127,1.5887992,-16.731755018544433,2.4288301,-0.6944888619494076,1.818438,1.1945323,95.111916,20.65257,5.0097466,21.429382,8.850757,19.572304,1.4930668,,,347.0026350218752,2.8492514392538943,257.5792550713002
5970616939401350016,254.44254187976728,-37.753562773051875,0.77309906,15.92342073838769,1.0909661,-6.104079732946731,1.395791,-8.230058216303288,1.0775326,1.3091066,78.72183,20.122137,,,,,,,,347.0759777670029,3.191999862966501,257.3183768071432
5970616973760748160,254.4808170599212,-37.77256006601577,0.54837877,4.8837701329969025,0.84914833,-10.276480016048746,0.97873956,0.17808923468872867,0.788781,1.126385,124.17307,20.127995,9.035756,20.57799,22.94292,18.551954,2.2764826,,,347.079867620941,3.1564838676626503,257.35168183108703
5970617042480379648,254.47064118266758,-37.76001097100206,0.4272705,4.939139323508529,0.7228531,-8.597204902093035,0.8386152,-7.989853202801887,0.63829225,1.7079498,117.00497,19.873207,5.0534635,19.698362,33.930557,17.914799,3.4080226,,,347.0847243515211,3.170579000366769,257.3419723377789
5970617420465941120,254.49845982063763,-37.706974832188635,0.86957985,13.83051576560648,1.1085169,-16.640304722267572,1.7110614,-9.517123684862991,1.4540834,1.2048386,73.687546,20.41625,10.769567,21.027695,18.060442,19.12754,1.7923614,,,347.1400538091729,3.1862292373071295,257.35856088977835
5970617832755040768,254.3898578304058,-37.72716236984328,0.66973704,5.219370073835369,1.2255881,-0.7898017484418803,1.3946863,-10.21063872818886,1.0707227,3.0383246,82.62191,19.268587,23.605242,20.0229,58.715015,18.109142,1.5866163,,,347.0707888076196,3.241049589169208,257.2724891871854
5970617901474627968,254.37756568037284,-37.72182809198843,0.24423188,5.579684572723972,0.42959586,1.1864991835619498,0.4964421,-13.062922561429549,0.3823135,1.5338206,173.22955,19.03046,23.767956,19.540924,48.108963,17.55565,2.0905185,,,347.0689249636617,3.2519821625566556,257.26187483104616
5970617901477613184,254.37041991066116,-37.721474658729726,0.7253309,6.318799338142898,0.9861578,-8.33439483282092,1.575381,-5.888166315501024,1.2423902,1.2024359,106.56709,20.380894,6.5667415,21.152014,23.164257,19.285294,1.5111227,,,347.06568444982673,3.2566303610366094,257.2560195052372
5970617901479542144,254.38103651165147,-37.72746538842376,0.95452696,8.083532920840412,1.1805182,-12.842467689911908,1.9266726,-10.095585115946562,1.6580096,1.1893121,63.425888,20.37481,9.35771,20.938566,28.515646,18.656416,2.480614,,,347.0662092844149,3.2463284464113817,257.2653460842993
5970617901479597952,254.37556564536212,-37.71444226925827,0.6047744,7.548734963102641,1.2623019,-10.674350160887656,1.5500339,-9.629778265168198,1.190277,1.3099443,75.802284,20.234852,4.2609825,20.685968,20.575563,18.84882,1.9874314,,,347.07373667810424,3.2578110064266284,257.2593995171874
5970618004558793600,254.38595921709816,-37.71631899703436,0.941778,6.9887017902687365,1.4982235,3.005464399010803,2.2888205,-12.348342007688604,1.6928478,1.8542835,74.257835,20.414583,3.8352797,21.23818,6.3807487,19.108925,1.7407688,,,347.0773804703492,3.2502026011520395,257.26807295921606
5970618004558844544,254.3844309519844,-37.70422185528644,1.0220956,6.518456204975085,1.4357893,-6.353359941560511,2.1659935,-8.911372580715112,1.624289,1.0978861,111.77794,20.473171,3.0976696,21.034529,6.9886565,18.838701,2.3291457,,,347.0861226366373,3.2586656639552167,257.2654415411408
5970618863553865344,254.5587148800559,-37.67325459996011,0.6780283,5.646409458299599,0.9833615,-9.166855911614904,1.617216,-4.3604023557066585,1.138943,1.3006309,135.07318,20.1856,12.228214,20.782394,22.002525,18.703737,2.0665534,,,347.1961598493006,3.1697254963633705,257.4037767367791
5970619000995927680,254.50090615705508,-37.67648686757812,0.87304014,6.298529089014882,1.3167273,-10.745396375436192,2.192521,1.7295499777113252,1.4590632,1.4125366,109.06931,20.54338,6.5377426,20.760897,21.903759,19.215178,2.0240762,,,347.16520816235925,3.203621399094921,257.35708077640754
5970619688188095872,254.58346351491045,-37.60218875256786,0.877012,13.551307309978784,1.4048147,-24.360563655010246,2.158867,2.5165817168529263,1.4592183,1.301794,58.261692,20.391693,5.012109,21.05123,14.300042,19.35357,1.4901704,,,347.26418843241584,3.1983756462498296,257.41588125863825
5970619825652447488,254.48671639924575,-37.64261148335192,0.46094772,10.076874767072056,0.80666625,3.1497162942694956,1.009678,-10.08273140070106,0.8051837,2.8333452,199.39182,19.052853,41.716675,19.525698,85.09022,17.59576,2.0799978,,,347.18484184712975,3.2334452876413984,257.34166979483354
5970620031806091136,254.47119371861297,-37.63735111564762,0.96007144,4.818335002184696,2.0873318,-9.047955619607492,2.6767535,-12.802018714496946,1.7310402,1.2207953,48.936703,20.675516,5.8867664,21.192776,15.917324,19.397469,1.8163041,,,347.1813357739343,3.2463490734669884,257.3284293245383
5970620199249860480,254.4838886249122,-37.61565691541485,0.67577475,5.27981005926267,0.9482906,-7.980144900435012,2.0519152,-6.987866977361829,1.1243453,1.1495228,131.79376,20.279829,3.3981671,21.00225,28.819944,18.592405,2.3643267,,,347.2046253131328,3.251923140136641,257.3362966236858
5970620581541566848,254.5159276312799,-37.588047234494276,0.89017373,9.314629323086747,1.4858147,-17.394113486715224,2.155646,-4.363205552189438,1.5129317,1.4320204,120.93691,20.498455,10.285199,21.112488,21.120623,19.364794,1.6078099,,,347.2420867246138,3.2491350936141647,257.3592558671896
5970621131288697216,254.69348239986337,-37.680745595432704,0.2985355,4.943478780217701,0.53209454,-5.998685536671596,0.68545234,-8.251614664339531,0.51290584,2.5755608,310.36566,18.858038,41.762554,19.312239,97.75819,17.255856,2.3184295,,,347.25640823981615,3.0813269066916456,257.5143414114118
5970621200008257280,254.68810938287035,-37.6748165823053,0.4404209,5.530416486645269,0.71421766,12.181530953858537,0.90492016,-6.479895188917549,0.68322504,1.1099734,164.56413,20.191965,7.626696,21.26377,25.63372,18.892231,1.6637335,,,347.25843916203434,3.088335795295844,257.5093002114359
5970621303095014784,254.69628325250196,-37.673056481990905,0.67305017,11.11267495317474,1.298685,11.546438568091384,2.4419808,-3.9878921183227196,1.2611917,1.2679222,137.99734,20.373634,,,,,,,,347.2638318695759,3.084341163007841,257.5157572597254
5970621440529693568,254.73307874671158,-37.6644865937635,0.63196087,8.895469523374556,1.2589335,-9.42888903704739,1.4431638,-6.676170086614872,1.0068077,2.1462712,93.66364,20.108562,10.489196,21.02527,29.247795,18.725729,1.8160722,,,347.2886130211753,3.0667510272259437,257.5447546728411
5970621440556106112,254.73940323455983,-37.65232326578161,0.008774388,5.195777065003841,0.016054556,-18.390761931175756,0.01922325,10.265439658539137,0.01440744,0.82804805,6400.307,9.620772,3655.9255,9.950459,4099.149,9.117913,1.204189,,,347.3012871891377,3.0703344981430076,257.54854108640563
5970621818491358080,254.76603506566187,-37.60897062494015,1.0725372,4.698316315986591,1.6629684,-10.782179330894609,2.7043846,-8.564020814492308,1.4295019,1.1010263,99.27309,20.716623,4.3196287,21.398432,8.923004,19.0565,2.3290834,,,347.34847233338263,3.0805457939057734,257.56537909963504
5970621990285810944,254.65096999308477,-37.66721287749756,0.41409272,5.926710845376163,0.9719537,-10.921576861706905,1.1439047,-1.3028729693633598,0.81195766,1.5422953,120.99233,19.756035,,,,,,,,347.24620459072116,3.116134288484597,257.478205469807
5970622505712816896,254.71334690875636,-37.62168359794548,0.75036234,4.814401176651838,1.4211072,-9.58005313217466,1.3295782,-8.886189918575594,1.1787045,1.5983431,47.947548,19.819246,36.183872,18.542479,5.4580626,17.608143,5.5765033,,,347.3126289561854,3.1054953290729395,257.5238828998249
5970623016759519488,254.79983895088628,-37.62270072781957,0.68685824,5.613914242952253,2.0041876,-17.756334414635162,1.9624224,-7.767020396600002,1.2211306,1.3397493,96.80062,20.30907,7.5314198,20.412256,22.846205,18.191376,3.6194541,,,347.3542246772889,3.0510074099383355,257.59445058329595
5970623536474119168,254.7932092224878,-37.56167708962733,0.5903507,9.809456656762647,0.9869886,-11.06492530449483,1.4897641,3.5759410094808475,0.95174,1.745811,63.65998,20.035427,,,,,,,,347.3990387065534,3.0928278719246287,257.5822382032304
